+------------------------------------------------------------------------------+
| XXXXXXXXXXXXXXXXXXX    XX                                                    |
| ---------------------------------------------------------------------------- |
| XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX                                  |
| XXXXXXXXX                                                                    |
| ---------------------------------------------------------------------------- |
| XXXXX:                                                                       |
|    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX                                  |
| XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX                 |
| XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
1.5000e-01  -1.4819e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
1.6000e-01  -1.4818e+01   [0.0000e+00, 0.0000e+00, 8.0000e-02]
1.7000e-01  -1.4818e+01   [0.0000e+00, 0.0000e+00, 8.5000e-02]
1.8000e-01  -1.4817e+01   [0.0000e+00, 0.0000e+00, 9.0000e-02]
1.9000e-01  -1.4816e+01   [0.0000e+00, 0.0000e+00, 9.5000e-02]
2.0000e-01  -1.4816e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.1000e-01  -1.4815e+01   [0.0000e+00, 0.0000e+00, 1.0500e-01]
2.2000e-01  -1.4815e+01   [0.0000e+00, 0.0000e+00, 1.1000e-01]
2.3000e-01  -1.4814e+01   [0.0000e+00, 0.0000e+00, 1.1500e-01]
2.4000e-01  -1.4813e+01   [0.0000e+00, 0.0000e+00, 1.2000e-01]
2.5000e-01  -1.4813e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
2.6000e-01  -1.4812e+01   [0.0000e+00, 0.0000e+00, 1.3000e-01]
2.7000e-01  -1.4811e+01   [0.0000e+00, 0.0000e+00, 1.3500e-01]
2.8000e-01  -1.4810e+01   [0.0000e+00, 0.0000e+00, 1.4000e-01]
2.9000e-01  -1.4809e+01   [0.0000e+00, 0.0000e+00, 1.4500e-01]
3.0000e-01  -1.4809e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.1000e-01  -1.4808e+01   [0.0000e+00, 0.0000e+00, 1.5500e-01]
3.2000e-01  -1.4807e+01   [0.0000e+00, 0.0000e+00, 1.6000e-01]
3.3000e-01  -1.4806e+01   [0.0000e+00, 0.0000e+00, 1.6500e-01]
3.4000e-01  -1.4805e+01   [0.0000e+00, 0.0000e+00, 1.7000e-01]
3.5000e-01  -1.4804e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
3.6000e-01  -1.4803e+01   [0.0000e+00, 0.0000e+00, 1.8000e-01]
3.7000e-01  -1.4802e+01   [0.0000e+00, 0.0000e+00, 1.8500e-01]
3.8000e-01  -1.4801e+01   [0.0000e+00, 0.0000e+00, 1.9000e-01]
3.9000e-01  -1.4800e+01   [0.0000e+00, 0.0000e+00, 1.9500e-01]
4.0000e-01  -1.4799e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.1000e-01  -1.4798e+01   [0.0000e+00, 0.0000e+00, 2.0500e-01]
4.2000e-01  -1.4797e+01   [0.0000e+00, 0.0000e+00, 2.1000e-01]
4.3000e-01  -1.4795e+01   [0.0000e+00, 0.0000e+00, 2.1500e-01]
4.4000e-01  -1.4794e+01   [0.0000e+00, 0.0000e+00, 2.2000e-01]
4.5000e-01  -1.4793e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
4.6000e-01  -1.4792e+01   [0.0000e+00, 0.0000e+00, 2.3000e-01]
4.7000e-01  -1.4791e+01   [0.0000e+00, 0.0000e+00, 2.3500e-01]
4.8000e-01  -1.4790e+01   [0.0000e+00, 0.0000e+00, 2.4000e-01]
4.9000e-01  -1.4788e+01   [0.0000e+00, 0.0000e+00, 2.4500e-01]
5.0000e-01  -1.4787e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.1000e-01  -1.4786e+01   [0.0000e+00, 0.0000e+00, 2.5500e-01]
5.2000e-01  -1.4785e+01   [0.0000e+00, 0.0000e+00, 2.6000e-01]
5.3000e-01  -1.4783e+01   [0.0000e+00, 0.0000e+00, 2.6500e-01]
5.4000e-01  -1.4782e+01   [0.0000e+00, 0.0000e+00, 2.7000e-01]
5.5000e-01  -1.4781e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
5.6000e-01  -1.4780e+01   [0.0000e+00, 0.0000e+00, 2.8000e-01]
5.7000e-01  -1.4778e+01   [0.0000e+00, 0.0000e+00, 2.8500e-01]
5.8000e-01  -1.4777e+01   [0.0000e+00, 0.0000e+00, 2.9000e-01]
5.9000e-01  -1.4776e+01   [0.0000e+00, 0.0000e+00, 2.9500e-01]
6.0000e-01  -1.4774e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.1000e-01  -1.4773e+01   [0.0000e+00, 0.0000e+00, 3.0500e-01]
6.2000e-01  -1.4772e+01   [0.0000e+00, 0.0000e+00, 3.1000e-01]
6.3000e-01  -1.4771e+01   [0.0000e+00, 0.0000e+00, 3.1500e-01]
6.4000e-01  -1.4769e+01   [0.0000e+00, 0.0000e+00, 3.2000e-01]
6.5000e-01  -1.4768e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
6.6000e-01  -1.4767e+01   [0.0000e+00, 0.0000e+00, 3.3000e-01]
6.7000e-01  -1.4765e+01   [0.0000e+00, 0.0000e+00, 3.3500e-01]
6.8000e-01  -1.4764e+01   [0.0000e+00, 0.0000e+00, 3.4000e-01]
6.9000e-01  -1.4763e+01   [0.0000e+00, 0.0000e+00, 3.4500e-01]
7.0000e-01  -1.4762e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.1000e-01  -1.4761e+01   [0.0000e+00, 0.0000e+00, 3.5500e-01]
7.2000e-01  -1.4759e+01   [0.0000e+00, 0.0000e+00, 3.6000e-01]
7.3000e-01  -1.4758e+01   [0.0000e+00, 0.0000e+00, 3.6500e-01]
7.4000e-01  -1.4757e+01   [0.0000e+00, 0.0000e+00, 3.7000e-01]
7.5000e-01  -1.4756e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
7.6000e-01  -1.4755e+01   [0.0000e+00, 0.0000e+00, 3.8000e-01]
7.7000e-01  -1.4754e+01   [0.0000e+00, 0.0000e+00, 3.8500e-01]
7.8000e-01  -1.4753e+01   [0.0000e+00, 0.0000e+00, 3.9000e-01]
7.9000e-01  -1.4752e+01   [0.0000e+00, 0.0000e+00, 3.9500e-01]
8.0000e-01  -1.4751e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.1000e-01  -1.4750e+01   [0.0000e+00, 0.0000e+00, 4.0500e-01]
8.2000e-01  -1.4749e+01   [0.0000e+00, 0.0000e+00, 4.1000e-01]
8.3000e-01  -1.4748e+01   [0.0000e+00, 0.0000e+00, 4.1500e-01]
8.4000e-01  -1.4747e+01   [0.0000e+00, 0.0000e+00, 4.2000e-01]
8.5000e-01  -1.4746e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
8.6000e-01  -1.4745e+01   [0.0000e+00, 0.0000e+00, 4.3000e-01]
8.7000e-01  -1.4745e+01   [0.0000e+00, 0.0000e+00, 4.3500e-01]
8.8000e-01  -1.4744e+01   [0.0000e+00, 0.0000e+00, 4.4000e-01]
8.9000e-01  -1.4743e+01   [0.0000e+00, 0.0000e+00, 4.4500e-01]
9.0000e-01  -1.4743e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.1000e-01  -1.4742e+01   [0.0000e+00, 0.0000e+00, 4.5500e-01]
9.2000e-01  -1.4742e+01   [0.0000e+00, 0.0000e+00, 4.6000e-01]
9.3000e-01  -1.4741e+01   [0.0000e+00, 0.0000e+00, 4.6500e-01]
9.4000e-01  -1.4741e+01   [0.0000e+00, 0.0000e+00, 4.7000e-01]
9.5000e-01  -1.4741e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
9.6000e-01  -1.4741e+01   [0.0000e+00, 0.0000e+00, 4.8000e-01]
9.7000e-01  -1.4740e+01   [0.0000e+00, 0.0000e+00, 4.8500e-01]
9.8000e-01  -1.4740e+01   [0.0000e+00, 0.0000e+00, 4.9000e-01]
9.9000e-01  -1.4740e+01   [0.0000e+00, 0.0000e+00, 4.9500e-01]
1.0000e+00  -1.4740e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 1
x           Energy / eV  Fractional k-point
0.0000e+00  -1.4677e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
1.0000e-02  -1.4677e+01   [0.0000e+00, 0.0000e+00, 5.0000e-03]
2.0000e-02  -1.4677e+01   [0.0000e+00, 0.0000e+00, 1.0000e-02]
3.0000e-02  -1.4677e+01   [0.0000e+00, 0.0000e+00, 1.5000e-02]
4.0000e-02  -1.4677e+01   [0.0000e+00, 0.0000e+00, 2.0000e-02]
5.0000e-02  -1.4677e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
6.0000e-02  -1.4677e+01   [0.0000e+00, 0.0000e+00, 3.0000e-02]
7.0000e-02  -1.4676e+01   [0.0000e+00, 0.0000e+00, 3.5000e-02]
8.0000e-02  -1.4676e+01   [0.0000e+00, 0.0000e+00, 4.0000e-02]
9.0000e-02  -1.4676e+01   [0.0000e+00, 0.0000e+00, 4.5000e-02]
1.0000e-01  -1.4676e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.1000e-01  -1.4676e+01   [0.0000e+00, 0.0000e+00, 5.5000e-02]
1.2000e-01  -1.4676e+01   [0.0000e+00, 0.0000e+00, 6.0000e-02]
1.3000e-01  -1.4676e+01   [0.0000e+00, 0.0000e+00, 6.5000e-02]
1.4000e-01  -1.4676e+01   [0.0000e+00, 0.0000e+00, 7.0000e-02]
1.5000e-01  -1.4675e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
1.6000e-01  -1.4675e+01   [0.0000e+00, 0.0000e+00, 8.0000e-02]
1.7000e-01  -1.4675e+01   [0.0000e+00, 0.0000e+00, 8.5000e-02]
1.8000e-01  -1.4675e+01   [0.0000e+00, 0.0000e+00, 9.0000e-02]
1.9000e-01  -1.4675e+01   [0.0000e+00, 0.0000e+00, 9.5000e-02]
2.0000e-01  -1.4674e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.1000e-01  -1.4674e+01   [0.0000e+00, 0.0000e+00, 1.0500e-01]
2.2000e-01  -1.4674e+01   [0.0000e+00, 0.0000e+00, 1.1000e-01]
2.3000e-01  -1.4674e+01   [0.0000e+00, 0.0000e+00, 1.1500e-01]
2.4000e-01  -1.4673e+01   [0.0000e+00, 0.0000e+00, 1.2000e-01]
2.5000e-01  -1.4673e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
2.6000e-01  -1.4673e+01   [0.0000e+00, 0.0000e+00, 1.3000e-01]
2.7000e-01  -1.4672e+01   [0.0000e+00, 0.0000e+00, 1.3500e-01]
2.8000e-01  -1.4672e+01   [0.0000e+00, 0.0000e+00, 1.4000e-01]
2.9000e-01  -1.4672e+01   [0.0000e+00, 0.0000e+00, 1.4500e-01]
3.0000e-01  -1.4671e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.1000e-01  -1.4671e+01   [0.0000e+00, 0.0000e+00, 1.5500e-01]
3.2000e-01  -1.4671e+01   [0.0000e+00, 0.0000e+00, 1.6000e-01]
3.3000e-01  -1.4670e+01   [0.0000e+00, 0.0000e+00, 1.6500e-01]
3.4000e-01  -1.4670e+01   [0.0000e+00, 0.0000e+00, 1.7000e-01]
3.5000e-01  -1.4670e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
3.6000e-01  -1.4669e+01   [0.0000e+00, 0.0000e+00, 1.8000e-01]
3.7000e-01  -1.4669e+01   [0.0000e+00, 0.0000e+00, 1.8500e-01]
3.8000e-01  -1.4669e+01   [0.0000e+00, 0.0000e+00, 1.9000e-01]
3.9000e-01  -1.4668e+01   [0.0000e+00, 0.0000e+00, 1.9500e-01]
4.0000e-01  -1.4668e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.1000e-01  -1.4667e+01   [0.0000e+00, 0.0000e+00, 2.0500e-01]
4.2000e-01  -1.4667e+01   [0.0000e+00, 0.0000e+00, 2.1000e-01]
4.3000e-01  -1.4667e+01   [0.0000e+00, 0.0000e+00, 2.1500e-01]
4.4000e-01  -1.4666e+01   [0.0000e+00, 0.0000e+00, 2.2000e-01]
4.5000e-01  -1.4666e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
4.6000e-01  -1.4665e+01   [0.0000e+00, 0.0000e+00, 2.3000e-01]
4.7000e-01  -1.4665e+01   [0.0000e+00, 0.0000e+00, 2.3500e-01]
4.8000e-01  -1.4664e+01   [0.0000e+00, 0.0000e+00, 2.4000e-01]
4.9000e-01  -1.4664e+01   [0.0000e+00, 0.0000e+00, 2.4500e-01]
5.0000e-01  -1.4664e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.1000e-01  -1.4663e+01   [0.0000e+00, 0.0000e+00, 2.5500e-01]
5.2000e-01  -1.4663e+01   [0.0000e+00, 0.0000e+00, 2.6000e-01]
5.3000e-01  -1.4662e+01   [0.0000e+00, 0.0000e+00, 2.6500e-01]
5.4000e-01  -1.4662e+01   [0.0000e+00, 0.0000e+00, 2.7000e-01]
5.5000e-01  -1.4661e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
5.6000e-01  -1.4661e+01   [0.0000e+00, 0.0000e+00, 2.8000e-01]
5.7000e-01  -1.4661e+01   [0.0000e+00, 0.0000e+00, 2.8500e-01]
5.8000e-01  -1.4660e+01   [0.0000e+00, 0.0000e+00, 2.9000e-01]
5.9000e-01  -1.4660e+01   [0.0000e+00, 0.0000e+00, 2.9500e-01]
6.0000e-01  -1.4659e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.1000e-01  -1.4659e+01   [0.0000e+00, 0.0000e+00, 3.0500e-01]
6.2000e-01  -1.4659e+01   [0.0000e+00, 0.0000e+00, 3.1000e-01]
6.3000e-01  -1.4658e+01   [0.0000e+00, 0.0000e+00, 3.1500e-01]
6.4000e-01  -1.4658e+01   [0.0000e+00, 0.0000e+00, 3.2000e-01]
6.5000e-01  -1.4657e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
6.6000e-01  -1.4657e+01   [0.0000e+00, 0.0000e+00, 3.3000e-01]
6.7000e-01  -1.4657e+01   [0.0000e+00, 0.0000e+00, 3.3500e-01]
6.8000e-01  -1.4656e+01   [0.0000e+00, 0.0000e+00, 3.4000e-01]
6.9000e-01  -1.4656e+01   [0.0000e+00, 0.0000e+00, 3.4500e-01]
7.0000e-01  -1.4655e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.1000e-01  -1.4655e+01   [0.0000e+00, 0.0000e+00, 3.5500e-01]
7.2000e-01  -1.4655e+01   [0.0000e+00, 0.0000e+00, 3.6000e-01]
7.3000e-01  -1.4654e+01   [0.0000e+00, 0.0000e+00, 3.6500e-01]
7.4000e-01  -1.4654e+01   [0.0000e+00, 0.0000e+00, 3.7000e-01]
7.5000e-01  -1.4654e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
7.6000e-01  -1.4653e+01   [0.0000e+00, 0.0000e+00, 3.8000e-01]
7.7000e-01  -1.4653e+01   [0.0000e+00, 0.0000e+00, 3.8500e-01]
7.8000e-01  -1.4653e+01   [0.0000e+00, 0.0000e+00, 3.9000e-01]
7.9000e-01  -1.4653e+01   [0.0000e+00, 0.0000e+00, 3.9500e-01]
8.0000e-01  -1.4652e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.1000e-01  -1.4652e+01   [0.0000e+00, 0.0000e+00, 4.0500e-01]
8.2000e-01  -1.4652e+01   [0.0000e+00, 0.0000e+00, 4.1000e-01]
8.3000e-01  -1.4652e+01   [0.0000e+00, 0.0000e+00, 4.1500e-01]
8.4000e-01  -1.4651e+01   [0.0000e+00, 0.0000e+00, 4.2000e-01]
8.5000e-01  -1.4651e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
8.6000e-01  -1.4651e+01   [0.0000e+00, 0.0000e+00, 4.3000e-01]
8.7000e-01  -1.4651e+01   [0.0000e+00, 0.0000e+00, 4.3500e-01]
8.8000e-01  -1.4651e+01   [0.0000e+00, 0.0000e+00, 4.4000e-01]
8.9000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.4500e-01]
9.0000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.1000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.5500e-01]
9.2000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.6000e-01]
9.3000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.6500e-01]
9.4000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.7000e-01]
9.5000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
9.6000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.8000e-01]
9.7000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.8500e-01]
9.8000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.9000e-01]
9.9000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 4.9500e-01]
1.0000e+00  -1.4650e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 2
x           Energy / eV  Fractional k-point
0.0000e+00  -1.4671e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
1.0000e-02  -1.4671e+01   [0.0000e+00, 0.0000e+00, 5.0000e-03]
2.0000e-02  -1.4671e+01   [0.0000e+00, 0.0000e+00, 1.0000e-02]
3.0000e-02  -1.4671e+01   [0.0000e+00, 0.0000e+00, 1.5000e-02]
4.0000e-02  -1.4671e+01   [0.0000e+00, 0.0000e+00, 2.0000e-02]
5.0000e-02  -1.4671e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
6.0000e-02  -1.4671e+01   [0.0000e+00, 0.0000e+00, 3.0000e-02]
7.0000e-02  -1.4671e+01   [0.0000e+00, 0.0000e+00, 3.5000e-02]
8.0000e-02  -1.4671e+01   [0.0000e+00, 0.0000e+00, 4.0000e-02]
9.0000e-02  -1.4671e+01   [0.0000e+00, 0.0000e+00, 4.5000e-02]
1.0000e-01  -1.4671e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.1000e-01  -1.4671e+01   [0.0000e+00, 0.0000e+00, 5.5000e-02]
1.2000e-01  -1.4671e+01   [0.0000e+00, 0.0000e+00, 6.0000e-02]
1.3000e-01  -1.4670e+01   [0.0000e+00, 0.0000e+00, 6.5000e-02]
1.4000e-01  -1.4670e+01   [0.0000e+00, 0.0000e+00, 7.0000e-02]
1.5000e-01  -1.4670e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
1.6000e-01  -1.4670e+01   [0.0000e+00, 0.0000e+00, 8.0000e-02]
1.7000e-01  -1.4670e+01   [0.0000e+00, 0.0000e+00, 8.5000e-02]
1.8000e-01  -1.4669e+01   [0.0000e+00, 0.0000e+00, 9.0000e-02]
1.9000e-01  -1.4669e+01   [0.0000e+00, 0.0000e+00, 9.5000e-02]
2.0000e-01  -1.4669e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.1000e-01  -1.4669e+01   [0.0000e+00, 0.0000e+00, 1.0500e-01]
2.2000e-01  -1.4669e+01   [0.0000e+00, 0.0000e+00, 1.1000e-01]
2.3000e-01  -1.4668e+01   [0.0000e+00, 0.0000e+00, 1.1500e-01]
2.4000e-01  -1.4668e+01   [0.0000e+00, 0.0000e+00, 1.2000e-01]
2.5000e-01  -1.4668e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
2.6000e-01  -1.4667e+01   [0.0000e+00, 0.0000e+00, 1.3000e-01]
2.7000e-01  -1.4667e+01   [0.0000e+00, 0.0000e+00, 1.3500e-01]
2.8000e-01  -1.4667e+01   [0.0000e+00, 0.0000e+00, 1.4000e-01]
2.9000e-01  -1.4666e+01   [0.0000e+00, 0.0000e+00, 1.4500e-01]
3.0000e-01  -1.4666e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.1000e-01  -1.4666e+01   [0.0000e+00, 0.0000e+00, 1.5500e-01]
3.2000e-01  -1.4665e+01   [0.0000e+00, 0.0000e+00, 1.6000e-01]
3.3000e-01  -1.4665e+01   [0.0000e+00, 0.0000e+00, 1.6500e-01]
3.4000e-01  -1.4665e+01   [0.0000e+00, 0.0000e+00, 1.7000e-01]
3.5000e-01  -1.4664e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
3.6000e-01  -1.4664e+01   [0.0000e+00, 0.0000e+00, 1.8000e-01]
3.7000e-01  -1.4664e+01   [0.0000e+00, 0.0000e+00, 1.8500e-01]
3.8000e-01  -1.4663e+01   [0.0000e+00, 0.0000e+00, 1.9000e-01]
3.9000e-01  -1.4663e+01   [0.0000e+00, 0.0000e+00, 1.9500e-01]
4.0000e-01  -1.4662e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.1000e-01  -1.4662e+01   [0.0000e+00, 0.0000e+00, 2.0500e-01]
4.2000e-01  -1.4662e+01   [0.0000e+00, 0.0000e+00, 2.1000e-01]
4.3000e-01  -1.4661e+01   [0.0000e+00, 0.0000e+00, 2.1500e-01]
4.4000e-01  -1.4661e+01   [0.0000e+00, 0.0000e+00, 2.2000e-01]
4.5000e-01  -1.4660e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
4.6000e-01  -1.4660e+01   [0.0000e+00, 0.0000e+00, 2.3000e-01]
4.7000e-01  -1.4660e+01   [0.0000e+00, 0.0000e+00, 2.3500e-01]
4.8000e-01  -1.4659e+01   [0.0000e+00, 0.0000e+00, 2.4000e-01]
4.9000e-01  -1.4659e+01   [0.0000e+00, 0.0000e+00, 2.4500e-01]
5.0000e-01  -1.4658e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.1000e-01  -1.4658e+01   [0.0000e+00, 0.0000e+00, 2.5500e-01]
5.2000e-01  -1.4657e+01   [0.0000e+00, 0.0000e+00, 2.6000e-01]
5.3000e-01  -1.4657e+01   [0.0000e+00, 0.0000e+00, 2.6500e-01]
5.4000e-01  -1.4657e+01   [0.0000e+00, 0.0000e+00, 2.7000e-01]
5.5000e-01  -1.4656e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
5.6000e-01  -1.4656e+01   [0.0000e+00, 0.0000e+00, 2.8000e-01]
5.7000e-01  -1.4655e+01   [0.0000e+00, 0.0000e+00, 2.8500e-01]
5.8000e-01  -1.4655e+01   [0.0000e+00, 0.0000e+00, 2.9000e-01]
5.9000e-01  -1.4655e+01   [0.0000e+00, 0.0000e+00, 2.9500e-01]
6.0000e-01  -1.4654e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.1000e-01  -1.4654e+01   [0.0000e+00, 0.0000e+00, 3.0500e-01]
6.2000e-01  -1.4653e+01   [0.0000e+00, 0.0000e+00, 3.1000e-01]
6.3000e-01  -1.4653e+01   [0.0000e+00, 0.0000e+00, 3.1500e-01]
6.4000e-01  -1.4652e+01   [0.0000e+00, 0.0000e+00, 3.2000e-01]
6.5000e-01  -1.4652e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
6.6000e-01  -1.4652e+01   [0.0000e+00, 0.0000e+00, 3.3000e-01]
6.7000e-01  -1.4651e+01   [0.0000e+00, 0.0000e+00, 3.3500e-01]
6.8000e-01  -1.4651e+01   [0.0000e+00, 0.0000e+00, 3.4000e-01]
6.9000e-01  -1.4651e+01   [0.0000e+00, 0.0000e+00, 3.4500e-01]
7.0000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.1000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 3.5500e-01]
7.2000e-01  -1.4650e+01   [0.0000e+00, 0.0000e+00, 3.6000e-01]
7.3000e-01  -1.4649e+01   [0.0000e+00, 0.0000e+00, 3.6500e-01]
7.4000e-01  -1.4649e+01   [0.0000e+00, 0.0000e+00, 3.7000e-01]
7.5000e-01  -1.4649e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
7.6000e-01  -1.4648e+01   [0.0000e+00, 0.0000e+00, 3.8000e-01]
7.7000e-01  -1.4648e+01   [0.0000e+00, 0.0000e+00, 3.8500e-01]
7.8000e-01  -1.4648e+01   [0.0000e+00, 0.0000e+00, 3.9000e-01]
7.9000e-01  -1.4647e+01   [0.0000e+00, 0.0000e+00, 3.9500e-01]
8.0000e-01  -1.4647e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.1000e-01  -1.4647e+01   [0.0000e+00, 0.0000e+00, 4.0500e-01]
8.2000e-01  -1.4647e+01   [0.0000e+00, 0.0000e+00, 4.1000e-01]
8.3000e-01  -1.4646e+01   [0.0000e+00, 0.0000e+00, 4.1500e-01]
8.4000e-01  -1.4646e+01   [0.0000e+00, 0.0000e+00, 4.2000e-01]
8.5000e-01  -1.4646e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
8.6000e-01  -1.4646e+01   [0.0000e+00, 0.0000e+00, 4.3000e-01]
8.7000e-01  -1.4646e+01   [0.0000e+00, 0.0000e+00, 4.3500e-01]
8.8000e-01  -1.4645e+01   [0.0000e+00, 0.0000e+00, 4.4000e-01]
8.9000e-01  -1.4645e+01   [0.0000e+00, 0.0000e+00, 4.4500e-01]
